CASE0__sample0,CASE0__sample1,CASE0__sample10,CASE0__sample11,CASE0__sample12,CASE0__sample13,CASE0__sample14,CASE0__sample15,CASE0__sample16,CASE0__sample17,CASE0__sample18,CASE0__sample19,CASE0__sample2,CASE0__sample20,CASE0__sample21,CASE0__sample22,CASE0__sample23,CASE0__sample24,CASE0__sample25,CASE0__sample26,CASE0__sample27,CASE0__sample28,CASE0__sample29,CASE0__sample3,CASE0__sample30,CASE0__sample31,CASE0__sample32,CASE0__sample33,CASE0__sample34,CASE0__sample35,CASE0__sample36,CASE0__sample37,CASE0__sample38,CASE0__sample39,CASE0__sample4,CASE0__sample5,CASE0__sample6,CASE0__sample7,CASE0__sample8,CASE0__sample9,CASE1__sample0,CASE1__sample1,CASE1__sample10,CASE1__sample11,CASE1__sample12,CASE1__sample13,CASE1__sample14,CASE1__sample15,CASE1__sample16,CASE1__sample17,CASE1__sample18,CASE1__sample19,CASE1__sample2,CASE1__sample20,CASE1__sample21,CASE1__sample22,CASE1__sample23,CASE1__sample24,CASE1__sample25,CASE1__sample26,CASE1__sample27,CASE1__sample28,CASE1__sample29,CASE1__sample3,CASE1__sample30,CASE1__sample31,CASE1__sample32,CASE1__sample33,CASE1__sample34,CASE1__sample35,CASE1__sample36,CASE1__sample37,CASE1__sample38,CASE1__sample39,CASE1__sample4,CASE1__sample5,CASE1__sample6,CASE1__sample7,CASE1__sample8,CASE1__sample9,CASE2__sample0,CASE2__sample1,CASE2__sample10,CASE2__sample11,CASE2__sample12,CASE2__sample13,CASE2__sample14,CASE2__sample15,CASE2__sample16,CASE2__sample17,CASE2__sample18,CASE2__sample19,CASE2__sample2,CASE2__sample20,CASE2__sample21,CASE2__sample22,CASE2__sample23,CASE2__sample24,CASE2__sample25,CASE2__sample26,CASE2__sample27,CASE2__sample28,CASE2__sample29,CASE2__sample3,CASE2__sample30,CASE2__sample31,CASE2__sample32,CASE2__sample33,CASE2__sample34,CASE2__sample35,CASE2__sample36,CASE2__sample37,CASE2__sample38,CASE2__sample39,CASE2__sample4,CASE2__sample5,CASE2__sample6,CASE2__sample7,CASE2__sample8,CASE2__sample9,CASE3__sample0,CASE3__sample1,CASE3__sample10,CASE3__sample11,CASE3__sample12,CASE3__sample13,CASE3__sample14,CASE3__sample15,CASE3__sample16,CASE3__sample17,CASE3__sample18,CASE3__sample19,CASE3__sample2,CASE3__sample20,CASE3__sample21,CASE3__sample22,CASE3__sample23,CASE3__sample24,CASE3__sample25,CASE3__sample26,CASE3__sample27,CASE3__sample28,CASE3__sample29,CASE3__sample3,CASE3__sample30,CASE3__sample31,CASE3__sample32,CASE3__sample33,CASE3__sample34,CASE3__sample35,CASE3__sample36,CASE3__sample37,CASE3__sample38,CASE3__sample39,CASE3__sample4,CASE3__sample5,CASE3__sample6,CASE3__sample7,CASE3__sample8,CASE3__sample9,CASE4__sample0,CASE4__sample1,CASE4__sample10,CASE4__sample11,CASE4__sample12,CASE4__sample13,CASE4__sample14,CASE4__sample15,CASE4__sample16,CASE4__sample17,CASE4__sample18,CASE4__sample19,CASE4__sample2,CASE4__sample20,CASE4__sample21,CASE4__sample22,CASE4__sample23,CASE4__sample24,CASE4__sample25,CASE4__sample26,CASE4__sample27,CASE4__sample28,CASE4__sample29,CASE4__sample3,CASE4__sample30,CASE4__sample31,CASE4__sample32,CASE4__sample33,CASE4__sample34,CASE4__sample35,CASE4__sample36,CASE4__sample37,CASE4__sample38,CASE4__sample39,CASE4__sample4,CASE4__sample5,CASE4__sample6,CASE4__sample7,CASE4__sample8,CASE4__sample9
70.159055,77.982767,97.342331,80.077512,97.231977,79.846819,99.101933,85.893097,75.291694,103.36366,73.022257,84.616462,61.699571,105.22998,65.908758,71.101361,54.753629,93.40038,76.130608,82.930155,78.569309,94.631124,75.706029,64.129035,64.829168,64.048769,68.012701,94.792125,115.59228,108.06537,97.009749,106.0036,101.52141,110.18204,57.184611,68.715584,106.71527,77.951878,64.831555,102.93134,61.81072,71.463348,99.640151,70.376351,78.06029,108.2298,68.046568,65.867456,62.125885,100.65572,62.231985,65.27195,50.795838,58.590056,89.409815,91.47748,75.364904,60.49313,102.82804,104.20144,85.171522,98.155382,87.06349,81.895067,66.116028,95.535841,102.77225,108.31881,101.50134,70.794459,101.49786,88.507759,100.58975,63.843841,58.451705,88.469791,72.422601,99.710656,102.42231,75.989751,54.18426,65.883147,86.047585,71.274534,87.058181,100.94061,88.27662,83.070096,84.612357,54.160158,89.344302,77.452184,75.103977,108.01183,58.141621,87.752271,73.529729,96.298477,59.941615,71.321152,108.7597,87.442481,69.069779,103.71065,104.38454,63.923012,71.298467,78.234482,58.634753,69.813879,86.5148,86.70319,80.499543,93.577862,71.960205,118.19682,77.444396,87.097408,112.93762,76.192235,70.047395,102.12546,121.078,75.857295,82.715496,83.489203,54.25513,80.750916,54.736045,67.870728,92.041556,57.186108,100.20864,109.56769,104.41247,79.772389,61.82816,99.260479,102.51171,79.463212,69.629615,58.431787,82.590801,94.055616,85.082483,55.776844,66.079231,96.305406,71.123744,79.112177,66.371568,100.78758,67.030843,75.261003,61.178052,106.69582,120.94075,109.59155,108.1305,69.546878,74.126059,118.82206,111.66282,107.38808,55.092865,80.505234,51.338343,78.469456,113.53325,61.044217,89.844286,63.665971,69.238173,59.032281,91.993896,88.517561,96.068785,60.28747,75.035731,90.984669,61.059203,87.492009,99.685265,99.456816,93.585838,70.368788,97.648703,78.487565,68.772188,68.007137,94.578137,58.499945,82.842749,78.336051,118.31805,78.020983,79.956973,94.260457,73.80436,82.15664
67.488085,85.424483,94.990935,71.492016,106.90895,96.53465,88.896834,83.62053,82.937764,106.94129,83.600271,89.375685,54.989047,97.025803,59.907128,79.2061,55.592099,87.813424,62.108645,75.163419,71.122932,99.011277,95.312074,87.490476,67.523841,62.784109,70.338933,83.540927,82.141252,82.029236,85.381026,115.87731,90.623627,95.776654,56.551954,61.184079,88.43089,74.964951,60.421687,102.1076,71.325013,102.99888,88.385481,74.152906,88.500211,97.788622,78.403135,52.159348,57.603495,117.96609,64.574543,71.227166,70.047342,56.119435,61.87362,104.49595,74.624263,52.147101,84.299652,84.187517,78.120622,106.04703,109.59539,80.568615,73.943987,97.255106,86.870545,94.246776,105.17519,87.390199,112.36491,99.387479,71.71111,65.108202,64.731285,62.047786,88.260686,88.30901,99.958749,70.994055,63.314292,78.807101,106.4244,53.898037,80.013474,99.68284,76.771625,71.10722,94.409189,64.062783,66.97833,66.068546,58.319172,104.01733,52.42381,95.90463,61.198573,85.225782,56.776231,73.429082,87.565374,73.569396,57.781159,105.56871,106.2775,59.539497,85.454277,91.46065,72.208318,71.245606,94.802291,73.845339,94.607878,91.237286,89.03127,99.085389,86.606437,106.03848,101.13943,98.341837,71.210604,104.43825,81.212898,79.583969,72.381858,87.19062,72.139161,77.205404,62.335634,69.607393,78.838273,82.788543,96.038185,88.939764,93.560507,85.057248,56.698475,91.735791,93.099217,88.355246,66.758303,73.396058,90.828777,90.093765,61.854382,63.559874,55.215085,88.987872,85.402726,88.513999,75.494942,97.899511,61.69207,82.118088,63.878359,111.03085,101.51504,107.28952,113.06767,78.035904,71.311103,82.679877,114.18296,97.239005,60.950187,92.07434,63.500381,94.557102,95.119341,66.886129,101.63983,64.121959,85.580632,69.778703,78.76238,67.375729,73.805143,62.10045,81.8655,103.22602,55.8763,94.596256,107.38233,120.87298,96.272312,108.67712,84.896761,66.832416,61.526559,62.604149,108.09088,51.550978,58.763243,76.498128,94.379583,84.105319,97.070455,86.46846,74.674838,61.310162
63.584116,79.07226,83.151518,67.516506,119.3189,79.441258,80.703408,86.277786,69.00317,100.06619,75.399279,82.172426,60.897093,97.259135,61.050702,77.599984,55.974991,93.146075,74.153699,85.886065,74.630952,94.593039,72.424005,60.15014,61.708069,58.68289,72.734811,94.233906,115.43576,114.57361,117.70385,93.487303,107.69616,98.201894,59.565308,68.805029,93.979251,82.475995,68.668515,116.55927,61.342837,72.01238,83.106723,73.627305,91.978133,119.24496,65.328065,62.642718,64.613587,97.60706,62.387799,58.966067,55.235352,58.972339,89.732402,79.126019,80.50519,60.961856,97.515323,109.68048,86.87611,104.69782,94.70538,78.578303,74.623044,86.977386,93.465951,105.18744,113.68207,78.90255,90.397068,92.254636,90.380197,65.320355,61.23491,93.458351,67.144531,90.934437,99.956342,65.920242,48.458863,69.387924,87.475188,76.624466,88.830599,86.353255,100.20017,91.83684,81.051005,58.832254,85.38279,73.919786,74.490106,94.767769,59.132414,110.24465,75.025942,93.873385,60.791257,72.717875,123.40863,95.28024,61.767556,104.89421,94.340762,66.861143,64.665112,89.28294,58.782704,72.194358,83.087568,75.281988,98.448579,91.584014,79.569807,109.70155,75.055465,87.376573,90.398688,90.490178,80.97428,105.65921,108.64043,77.403978,86.728673,85.998893,53.345695,75.913985,55.399274,70.194555,92.534867,56.769576,87.856334,105.59902,105.94274,87.732552,56.604436,105.60652,108.88008,87.433762,65.621953,57.813421,70.499666,96.370902,83.411773,51.831368,62.066114,96.632,69.061935,102.322,74.378364,82.644075,66.887515,89.136128,59.452356,107.80165,118.11327,102.58432,93.299956,65.883093,72.876227,116.38919,100.56001,103.52207,54.2229,83.133243,53.895703,83.684107,109.38273,61.462551,98.663671,75.343127,72.464642,56.564364,93.445417,82.161346,92.292234,64.125572,80.741563,121.02365,67.83175,99.018723,95.692687,92.179441,92.552964,85.31428,88.863185,79.605451,74.054913,77.200356,82.319778,61.598361,78.548906,87.000428,87.751626,71.214069,68.200936,97.947068,76.453458,79.900284
73.45573,83.326045,100.31777,77.234803,109.48134,88.441871,104.20695,85.94528,81.965238,104.02749,79.755164,88.64157,57.196214,109.71326,59.69046,71.775407,51.465356,100.60189,71.175483,78.72983,71.233563,89.21199,88.842461,84.967996,66.534209,67.024862,62.026253,88.715387,93.519597,112.71374,91.419388,114.42774,86.623931,114.57279,52.290018,66.296793,88.36974,73.621924,55.996897,90.981056,68.967659,98.247991,86.824775,73.651001,80.232855,85.226788,77.970921,53.241686,53.408541,120.69941,65.849294,75.171866,65.219739,59.101702,69.578214,108.39107,69.933145,52.02258,96.971114,95.901732,77.516323,97.013228,106.92062,90.14901,70.29675,84.616309,106.183,109.529,95.310357,85.237151,95.931767,93.848239,97.406501,67.280818,64.123653,72.846066,86.748874,92.686199,96.391656,78.049762,64.070909,73.066509,116.27355,56.307314,77.765771,110.99249,72.120924,69.040075,104.82572,58.973202,76.147481,70.89574,56.777232,109.74506,54.228358,87.330116,57.405451,105.22507,55.292635,74.941075,106.13744,78.715352,67.0025,105.74834,104.90375,57.954544,86.111643,76.628,72.622827,68.441442,89.724771,88.75496,84.297077,109.13278,75.733441,97.888865,92.609814,94.908777,110.55803,88.894101,68.248124,88.118654,97.962175,84.946012,75.874219,92.254198,71.68384,79.679255,56.194288,58.4831,86.536172,82.88791,105.05439,87.279247,100.14557,83.261326,57.162957,109.40933,93.222286,86.474977,69.94354,70.742001,93.777199,81.842914,77.024037,65.662559,61.873898,96.387992,93.43265,86.254875,67.652561,104.28346,65.518776,75.221248,63.626132,103.53271,97.572118,116.58196,114.03462,72.46341,68.082672,94.679673,104.78889,94.485235,67.629104,79.713204,60.755437,80.956082,112.21698,66.096703,101.12721,58.368684,77.244808,72.926479,81.253663,78.199311,75.1498,59.107528,83.025898,84.524,52.877959,91.722909,111.99323,121.3543,102.82119,86.486734,103.92129,70.843867,59.450417,62.264375,117.03917,51.992746,66.082093,78.507474,115.39827,87.61868,95.684228,74.90876,67.827371,62.177057
59.767017,79.805484,87.601384,61.050068,102.42878,86.229005,79.946153,78.59741,69.676452,106.08347,77.486167,84.401366,60.29418,102.84103,56.957407,83.869667,63.094473,93.108134,66.042898,80.444179,69.178847,109.41311,78.79562,72.686972,64.47476,57.249939,74.821041,87.875188,100.5277,101.86375,105.00906,112.09854,104.29057,86.910513,62.802577,69.815564,96.255891,84.133346,67.697756,120.04368,66.173551,70.705188,94.478163,81.213156,94.155234,113.60894,62.093733,60.707596,66.58334,97.276173,64.365865,67.596768,66.42368,60.244518,81.577059,80.470614,79.700302,60.034458,98.194209,98.489728,87.465896,117.55316,93.730544,66.824035,69.754914,95.723884,82.528529,98.529702,117.27319,70.939619,100.88441,89.905838,77.931324,62.564261,56.223676,76.568326,72.315257,93.148237,98.245417,59.66385,52.359285,70.391607,88.706707,73.378755,94.991169,84.695374,97.209055,81.576612,79.693097,63.984551,76.355351,75.846095,78.170233,110.2406,58.242373,102.575,80.257564,88.113824,62.237647,75.920846,93.740137,89.078207,54.322746,96.465541,101.92496,67.202891,65.547153,94.153914,57.299329,70.98441,83.508593,67.40418,99.759678,80.2156,91.84673,100.42485,60.968552,109.0038,111.8741,87.390055,80.483231,109.46732,98.528157,69.507429,87.335561,91.060512,53.915973,76.445587,60.652774,80.286101,78.807271,64.178563,94.034255,98.143222,92.841072,85.782556,53.847851,76.779072,102.35148,82.207348,70.332456,53.584588,81.381365,91.594264,75.454247,53.278706,53.660421,89.862966,64.709031,94.459415,79.613023,81.557018,64.34846,87.760852,59.074597,114.31931,112.70884,98.555919,102.60827,73.495381,74.445273,109.61725,117.90345,113.46526,51.199979,91.610442,57.979546,108.50436,103.44434,59.13094,92.961751,73.53841,82.717976,51.465799,88.85352,78.51366,87.398825,63.220767,84.326738,111.85953,67.129344,107.66835,93.312304,93.954937,84.111182,102.59571,80.709786,75.78444,73.766466,72.628835,91.139949,61.551187,72.532292,83.698235,81.103628,76.509,85.479421,102.62849,81.54235,79.742469
77.93173,81.785849,97.999141,81.057526,107.44919,89.206013,95.182376,90.189812,79.985472,100.18302,80.629285,93.23146,57.221735,86.429889,65.134679,70.089908,47.428577,89.25756,73.14145,85.774189,82.288934,80.768462,90.302107,75.946785,66.732267,66.151491,60.866587,94.713331,86.947473,81.006879,95.314777,100.38671,93.005513,115.12395,56.874459,61.84152,93.031087,74.045957,64.053471,106.73129,65.222485,97.461835,83.148555,71.467359,88.999864,123.41461,79.195735,58.725957,51.111866,102.96199,62.976698,66.780515,57.286513,58.357725,74.835269,97.895443,69.590686,54.859713,86.8146,102.12432,90.97847,86.199357,108.51105,97.54047,74.834937,84.990962,106.49426,102.19112,106.11061,86.619572,117.85602,104.39956,95.097227,68.618012,73.452777,90.470451,81.945777,81.611072,88.167158,81.201454,59.955625,80.052638,103.94158,57.511484,87.692339,104.72243,66.485732,86.332354,101.59474,54.238489,76.862215,64.956623,53.683819,101.61233,54.557762,90.147384,55.100454,97.860237,56.066737,71.521639,123.51051,81.256183,70.937707,102.95471,109.8474,62.310768,86.055331,88.385106,69.947141,68.671274,92.582448,84.70132,97.173234,93.420742,62.250905,119.96913,99.805709,86.784466,103.0256,86.117537,57.950745,108.33402,87.162781,88.918905,68.339303,83.068755,72.142691,74.440997,53.531073,59.198955,100.51686,75.693313,99.375867,98.824189,111.29587,75.717785,61.804709,112.73565,105.07216,90.667671,61.163232,70.664223,82.467063,100.49517,69.184139,63.76448,69.059491,98.980496,87.812893,85.405963,64.945753,111.4132,70.931095,82.137612,66.372041,101.86728,114.97303,110.70332,103.8299,68.292287,79.659522,105.20408,109.14598,88.883697,68.286924,73.015807,55.908548,75.773944,107.42996,62.332375,107.55514,52.525355,70.979816,72.017677,87.824792,74.079934,86.316227,61.309128,77.613838,109.79624,57.645632,86.140552,111.00236,114.91175,106.32579,89.034612,95.033646,81.749189,63.871524,68.020977,101.51604,49.516899,70.848119,81.595882,111.86627,77.477358,89.376433,81.611056,75.455739,64.528369
59.560055,86.598705,88.800341,64.645522,122.32618,84.929389,83.324361,83.708238,76.776758,100.98527,75.146422,78.644472,62.368883,104.42277,57.07883,81.669251,63.117723,98.218056,60.283482,72.690379,68.732258,115.27468,88.433954,75.527376,63.537546,59.615084,75.023556,75.455494,114.38312,127.42731,93.107523,101.70621,101.22914,93.599583,58.282636,73.78099,90.055625,83.815894,57.038499,105.2546,69.866148,70.743649,91.959322,77.921129,74.891557,97.702244,72.3786,57.645777,67.705665,120.68512,61.24016,68.690345,65.057693,58.362955,75.056973,99.424084,75.315099,55.652946,112.06752,104.30102,82.003691,116.88721,90.309685,72.088464,69.925653,96.911251,98.646423,107.78455,92.473246,79.656488,86.417239,83.549,73.288191,62.920823,54.184622,71.378184,75.861944,100.48305,115.57844,64.664258,56.669645,65.161735,99.380078,69.534957,87.120425,105.40316,99.923417,79.16124,86.46855,63.775129,80.326206,76.256069,77.406057,107.1909,57.782257,95.993253,82.21583,101.16812,62.847096,75.763003,95.146779,81.160665,52.206856,116.19154,87.534218,63.06001,66.029915,76.120004,68.141683,73.505728,79.824435,72.945206,82.682723,92.198277,99.931782,84.502368,77.525873,98.953419,110.23143,101.66217,89.70377,92.078861,111.7315,74.363855,87.149897,97.702397,57.53866,75.920098,60.888305,75.888154,78.818217,65.00715,85.705421,97.872408,88.590355,85.456708,51.815988,105.3894,98.586927,88.909661,72.136929,71.545235,77.591735,90.342274,75.352732,58.05969,49.539116,79.621782,80.377552,98.470411,78.460281,82.209989,51.795482,76.833938,56.764691,105.46014,95.701696,101.32047,89.510242,73.6763,62.600521,101.42583,94.417267,112.49364,48.058431,97.706907,60.751217,90.358951,119.24065,65.0741,86.148806,79.645136,86.19777,64.416748,81.244492,75.212303,78.037086,62.12539,80.003221,106.24426,63.417171,105.48318,89.71561,106.24985,80.850161,94.278965,90.188113,67.058971,73.128762,65.924739,99.587116,62.643969,64.124934,79.6739,84.451417,79.22236,82.089798,93.318996,70.093527,76.554271
74.380122,78.482248,88.00118,74.512049,91.917171,93.328064,87.117163,82.233618,76.360143,116.55311,81.555482,92.880759,53.933603,113.96286,61.241662,71.662299,51.786352,97.797797,80.128247,90.939262,74.820233,67.129357,76.189411,66.116621,63.510522,64.743718,67.224639,98.888197,102.25881,86.030702,111.86871,110.27871,95.055012,113.28349,57.020798,55.858367,97.678536,77.654157,72.054067,104.44821,65.096985,95.44367,92.550152,64.977929,99.894176,109.079,69.113606,60.145804,57.782543,102.68077,68.651083,67.021796,60.60881,56.373482,80.455618,86.380636,80.010309,58.379738,81.905318,86.066881,75.356787,102.00933,112.33535,88.335305,74.447287,81.973217,87.702957,99.352113,111.28129,81.567908,115.10853,96.413051,98.246448,67.608361,69.790286,85.824553,78.498443,73.34416,82.971764,78.246971,56.512324,83.349474,100.7018,60.48163,76.744075,101.47292,80.085212,78.234871,93.406717,57.595209,71.918797,67.961172,61.545639,98.280835,56.247041,101.11567,56.206065,91.810059,54.472904,71.729577,110.81959,88.366187,69.748031,103.36476,110.69613,63.149117,83.439327,99.211369,60.287666,63.964913,100.66404,77.586572,96.575032,102.50657,71.491836,114.96175,81.826202,109.06445,102.20311,82.149714,64.2202,107.63993,94.124726,84.765434,84.153058,81.066507,69.093535,86.186756,55.011718,66.013001,87.136652,72.760992,104.36291,99.342209,109.68114,91.687146,59.523991,99.86368,102.8669,82.20369,62.281383,58.206252,89.496216,89.066041,88.171689,60.102041,69.455874,106.85683,75.984226,82.445011,66.218602,105.4284,77.245666,85.136858,66.485174,119.59534,124.33684,110.69619,121.03059,74.191024,84.299126,110.18895,106.18747,89.163901,68.887712,80.261982,56.930002,100.47161,97.66621,61.252391,101.85503,56.215694,65.220095,64.732055,92.025824,82.358521,91.619721,60.424146,81.580781,105.53459,55.852738,80.608564,113.57475,97.108036,103.34974,89.687713,94.882737,76.54379,58.320205,73.665654,100.01528,54.053771,83.261149,92.283617,105.64878,78.500337,86.639636,96.638132,84.27476,68.358856
65.649055,87.379079,106.45316,71.642101,98.774858,83.105049,91.110563,86.871106,73.251154,94.511414,74.260214,81.904657,63.733058,89.009422,64.279881,77.241119,59.891873,90.554528,61.559551,65.549592,67.38935,113.28844,89.287237,83.758817,66.21073,61.440824,62.917173,100.26767,96.079854,120.89819,82.827938,117.10145,103.71178,95.759366,55.018475,72.882147,85.706417,74.529039,59.633169,112.24737,65.861727,91.058986,86.567929,79.730673,77.366674,92.916016,79.866798,54.326193,60.919217,106.21287,61.495155,71.018042,55.509391,66.240366,66.794417,100.78529,76.539926,54.474999,105.41775,109.14665,100.4865,112.88369,100.69486,85.223712,67.680212,83.467058,97.814053,110.80074,112.32444,77.110347,86.479603,100.58926,80.041787,63.309283,52.004859,74.256613,72.779942,105.03031,112.1334,56.287042,57.192623,63.618777,99.645175,66.372858,91.999573,102.95918,92.465529,83.861267,93.739238,62.159223,85.373789,76.85994,72.056853,124.37796,57.167116,91.781874,75.698332,102.63961,62.234398,75.288131,113.68855,81.194333,59.029142,94.573784,102.64338,56.611817,71.291815,86.561875,74.373714,80.314698,83.578416,77.720866,99.607543,85.786615,86.903174,115.86965,86.780402,80.7635,118.21574,85.31457,81.111992,105.43559,93.920341,77.562952,73.996018,93.818153,58.566178,59.505168,61.79251,68.450866,96.436117,70.093203,89.072938,79.41103,94.295569,82.371634,55.133844,100.39205,93.563381,76.783345,67.960779,72.277814,82.175572,93.81534,65.098065,57.912848,52.908471,85.802029,78.107235,94.826617,78.382633,85.580801,55.544153,81.412921,53.272719,104.95518,101.64224,110.12192,93.942677,65.846521,60.742317,97.614032,129.61804,100.68643,48.84521,88.667673,54.548625,79.188183,115.57076,64.483397,99.434282,75.045781,86.032006,61.127979,93.304785,68.159828,80.746041,66.577143,87.022932,106.64831,63.671742,102.0653,100.5143,107.20745,95.901037,96.077444,91.098082,72.629068,74.210971,66.240406,99.444555,56.604993,61.889113,66.598497,92.178365,82.737515,84.016502,85.478265,66.139446,73.461716
69.960099,67.689804,73.656974,70.445242,134.01379,92.249017,85.538799,87.002744,75.89329,105.64895,84.456499,91.480696,55.628574,105.4269,55.451165,80.890966,55.668508,99.6049,75.357553,95.383077,84.339753,98.0854,82.867604,65.467534,66.241157,63.099046,70.738675,81.927634,95.527137,89.617122,115.56148,99.096238,87.311018,106.61507,62.397703,62.269592,95.292348,86.327311,61.888512,106.63638,65.925798,87.607881,93.989061,74.233073,92.146554,130.34328,64.539702,61.561061,57.357529,117.40246,67.990365,63.703031,69.917488,49.319319,89.818584,86.86973,75.920275,55.917603,94.169893,95.370452,71.621179,103.76595,105.13691,71.989874,78.043622,103.96106,105.88886,99.844834,107.74092,84.523403,113.34314,85.406498,87.866341,68.993142,68.956692,77.633268,86.80182,93.475679,90.561549,80.48315,52.719016,77.243924,93.703527,71.406199,84.73998,96.158196,74.794896,74.686322,82.665341,60.918882,75.659844,68.793213,62.63798,95.520549,51.693597,102.54248,63.780193,86.256275,55.935853,74.927664,109.86818,85.123097,62.386676,109.89878,105.80632,70.547385,79.424402,85.131367,60.38775,62.23855,90.960862,73.516081,95.356282,103.98414,80.956286,90.859798,68.130553,110.85358,91.850282,98.15028,65.738505,106.79754,106.36891,83.045131,84.496839,88.566595,65.918808,96.178914,56.701475,66.090795,81.881199,67.814388,93.266909,114.66976,114.14214,91.257132,57.978993,103.86351,104.22488,103.86068,68.899662,54.264109,87.653461,87.726969,88.608953,61.144234,66.709797,88.76355,80.705603,90.572016,69.983087,105.3735,74.870568,89.218909,70.757081,108.53636,109.56455,94.775081,120.54293,80.678104,83.430827,100.88684,85.79682,113.10204,68.257559,77.39907,63.086481,98.090355,96.476464,64.959301,112.01057,63.248853,75.548865,66.72504,78.207001,83.12633,87.228582,58.959973,76.753982,104.94908,61.464953,102.46422,94.198717,112.14065,92.483696,91.696734,92.141551,79.542306,62.855091,69.191284,98.03068,56.649182,81.588817,92.745787,92.492926,72.035453,93.904947,89.119256,83.090971,67.568926
64.381192,96.247818,104.30631,77.159084,91.426326,77.800307,100.75994,88.879991,79.515154,92.924205,72.251175,84.525806,63.142988,110.64232,67.38603,72.447939,54.382383,90.100994,69.543635,77.934378,64.752225,88.205527,84.315061,80.81634,67.179065,64.367759,70.760165,93.42344,111.98619,120.36069,92.701019,113.29896,102.07954,97.074105,53.24379,68.819348,93.705973,75.328379,64.765397,97.497004,65.342149,83.99084,83.356525,71.054565,95.371001,92.241301,79.405426,53.077897,62.447605,101.87504,56.067204,69.436064,52.950883,68.403343,66.489908,94.268024,73.932452,57.608669,95.816787,103.01233,87.822178,108.01417,93.978397,87.109941,61.119348,82.323769,86.005087,110.61296,105.05038,80.442418,96.784434,96.456705,82.321305,60.857432,64.67728,85.581183,67.311235,83.388929,103.54202,69.065447,62.967389,72.303654,109.75895,55.832088,77.497256,104.27678,90.179434,84.799097,105.50991,60.08351,77.127385,72.637717,67.900855,118.82191,61.527189,84.777543,70.686715,95.024794,63.578975,73.91388,89.929149,85.196372,67.352984,106.42881,85.479839,56.87891,68.244426,90.742428,70.158972,78.510638,82.128987,84.970441,94.055238,91.269974,84.34764,115.92986,91.169679,92.385055,119.33119,86.301751,84.720258,91.995956,90.606409,73.016844,81.228617,88.756572,66.099717,64.170664,57.466087,68.256243,92.210042,75.531405,107.5868,86.344645,83.051603,69.963134,57.560346,108.55467,97.534996,78.448211,65.400427,76.82915,79.079732,99.790017,62.849356,59.390308,54.517493,107.43962,77.460568,85.338631,74.163453,79.220123,63.34868,79.880901,52.72846,106.2253,115.702,113.86515,99.850355,62.101177,65.227855,107.51877,122.63306,84.963481,56.708183,95.591437,50.044808,77.824543,105.55632,58.506325,74.414604,66.812137,80.15825,62.715293,95.894697,78.820129,77.659758,63.830686,83.753546,102.269,57.482059,81.172877,118.67442,109.52319,97.502032,90.661169,80.988445,73.318192,70.033791,67.198697,100.97024,54.624856,60.684669,73.05745,101.50743,87.855505,77.264634,91.099533,70.61638,71.063699
